State,Year,Quarter,Brands,Count,Percentage,S.no
arunachal-pradesh,2019,2,Xiaomi,23326,0.243270585,430
arunachal-pradesh,2019,2,Samsung,19719,0.205652605,431
arunachal-pradesh,2019,2,Vivo,18958,0.197716014,432
arunachal-pradesh,2019,2,Oppo,13678,0.14265005,433
arunachal-pradesh,2019,2,Realme,5425,0.056578193,434
arunachal-pradesh,2019,2,Apple,2169,0.022620848,435
arunachal-pradesh,2019,2,Gionee,1608,0.016770089,436
arunachal-pradesh,2019,2,Motorola,1404,0.014642541,437
arunachal-pradesh,2019,2,OnePlus,1251,0.013046879,438
arunachal-pradesh,2019,2,Huawei,1175,0.012254263,439
arunachal-pradesh,2019,2,Others,7172,0.074797935,440
arunachal-pradesh,2019,3,Xiaomi,27394,0.244264327,441
arunachal-pradesh,2019,3,Vivo,22731,0.202685713,442
arunachal-pradesh,2019,3,Samsung,22720,0.202587629,443
arunachal-pradesh,2019,3,Oppo,16262,0.145003522,444
arunachal-pradesh,2019,3,Realme,6477,0.057753524,445
arunachal-pradesh,2019,3,Apple,2509,0.022372023,446
arunachal-pradesh,2019,3,Gionee,1800,0.016050076,447
arunachal-pradesh,2019,3,Motorola,1561,0.013918983,448
arunachal-pradesh,2019,3,OnePlus,1390,0.012394226,449
arunachal-pradesh,2019,3,Huawei,1377,0.012278308,450
arunachal-pradesh,2019,3,Others,7928,0.070691669,451
arunachal-pradesh,2019,4,Xiaomi,31369,0.242566946,452
arunachal-pradesh,2019,4,Vivo,26787,0.207135732,453
arunachal-pradesh,2019,4,Samsung,26087,0.201722845,454
arunachal-pradesh,2019,4,Oppo,19208,0.148529628,455
arunachal-pradesh,2019,4,Realme,7743,0.059874266,456
arunachal-pradesh,2019,4,Apple,2811,0.021736609,457
arunachal-pradesh,2019,4,Gionee,1983,0.015333936,458
arunachal-pradesh,2019,4,Motorola,1637,0.012658424,459
arunachal-pradesh,2019,4,Huawei,1581,0.012225393,460
arunachal-pradesh,2019,4,OnePlus,1535,0.011869689,461
arunachal-pradesh,2019,4,Others,8580,0.066346533,462
arunachal-pradesh,2020,1,Xiaomi,35625,0.238988099,463
arunachal-pradesh,2020,1,Vivo,31742,0.212939235,464
arunachal-pradesh,2020,1,Samsung,29807,0.199958408,465
arunachal-pradesh,2020,1,Oppo,22566,0.151382609,466
arunachal-pradesh,2020,1,Realme,9351,0.062730603,467
arunachal-pradesh,2020,1,Apple,3135,0.021030953,468
arunachal-pradesh,2020,1,Gionee,2068,0.01387305,469
arunachal-pradesh,2020,1,Huawei,1768,0.011860518,470
arunachal-pradesh,2020,1,Motorola,1742,0.011686099,471
arunachal-pradesh,2020,1,OnePlus,1696,0.011377511,472
arunachal-pradesh,2020,1,Others,9566,0.064172917,473
arunachal-pradesh,2020,2,Xiaomi,41662,0.234670542,474
arunachal-pradesh,2020,2,Vivo,39089,0.220177543,475
arunachal-pradesh,2020,2,Samsung,34984,0.197055212,476
arunachal-pradesh,2020,2,Oppo,27629,0.155626528,477
arunachal-pradesh,2020,2,Realme,11596,0.065317066,478
arunachal-pradesh,2020,2,Apple,3398,0.019139996,479
arunachal-pradesh,2020,2,Gionee,2355,0.013265065,480
arunachal-pradesh,2020,2,Huawei,2019,0.011372469,481
arunachal-pradesh,2020,2,Motorola,1873,0.010550092,482
arunachal-pradesh,2020,2,OnePlus,1809,0.010189597,483
arunachal-pradesh,2020,2,Others,11120,0.062635889,484
arunachal-pradesh,2020,3,Xiaomi,47870,0.232326762,485
arunachal-pradesh,2020,3,Vivo,46799,0.227128894,486
arunachal-pradesh,2020,3,Samsung,40403,0.196087281,487
arunachal-pradesh,2020,3,Oppo,32287,0.156698019,488
arunachal-pradesh,2020,3,Realme,13982,0.067858634,489
arunachal-pradesh,2020,3,Apple,3738,0.01814158,490
arunachal-pradesh,2020,3,Gionee,2514,0.012201159,491
arunachal-pradesh,2020,3,Huawei,2276,0.011046077,492
arunachal-pradesh,2020,3,Motorola,1997,0.009692011,493
arunachal-pradesh,2020,3,OnePlus,1965,0.009536705,494
arunachal-pradesh,2020,3,Others,12215,0.059282879,495
arunachal-pradesh,2020,4,Vivo,53198,0.230003632,496
arunachal-pradesh,2020,4,Xiaomi,53097,0.229566954,497
arunachal-pradesh,2020,4,Samsung,45317,0.19592982,498
arunachal-pradesh,2020,4,Oppo,36466,0.157662176,499
arunachal-pradesh,2020,4,Realme,16419,0.070988188,500
arunachal-pradesh,2020,4,Apple,4188,0.018106982,501
arunachal-pradesh,2020,4,Gionee,2611,0.011288761,502
arunachal-pradesh,2020,4,Huawei,2424,0.010480259,503
arunachal-pradesh,2020,4,Motorola,2149,0.009291285,504
arunachal-pradesh,2020,4,OnePlus,2141,0.009256697,505
arunachal-pradesh,2020,4,Others,13282,0.057425246,506
arunachal-pradesh,2021,1,Vivo,58748,0.233832192,507
arunachal-pradesh,2021,1,Xiaomi,57405,0.228486706,508
arunachal-pradesh,2021,1,Samsung,48405,0.192664385,509
arunachal-pradesh,2021,1,Oppo,39602,0.157626174,510
arunachal-pradesh,2021,1,Realme,18658,0.074263652,511
arunachal-pradesh,2021,1,Apple,4560,0.018149976,512
arunachal-pradesh,2021,1,Gionee,2611,0.010392453,513
arunachal-pradesh,2021,1,Huawei,2526,0.010054132,514
arunachal-pradesh,2021,1,OnePlus,2342,0.009321764,515
arunachal-pradesh,2021,1,Motorola,2224,0.008852094,516
arunachal-pradesh,2021,1,Others,14159,0.056356472,517
arunachal-pradesh,2021,2,Vivo,63439,0.234462546,518
arunachal-pradesh,2021,2,Xiaomi,61629,0.227773014,519
arunachal-pradesh,2021,2,Samsung,51110,0.188896116,520
arunachal-pradesh,2021,2,Oppo,42407,0.156730926,521
arunachal-pradesh,2021,2,Realme,22481,0.083086942,522
arunachal-pradesh,2021,2,Apple,5062,0.018708514,523
arunachal-pradesh,2021,2,OnePlus,2622,0.009690581,524
arunachal-pradesh,2021,2,Gionee,2510,0.009276644,525
arunachal-pradesh,2021,2,Huawei,2408,0.008899664,526
arunachal-pradesh,2021,2,Motorola,2229,0.008238103,527
arunachal-pradesh,2021,2,Others,14675,0.05423695,528
arunachal-pradesh,2021,3,Vivo,69301,0.23646327,529
arunachal-pradesh,2021,3,Xiaomi,66832,0.228038748,530
arunachal-pradesh,2021,3,Samsung,52621,0.179549123,531
arunachal-pradesh,2021,3,Oppo,46021,0.157029136,532
arunachal-pradesh,2021,3,Realme,26567,0.09064977,533
arunachal-pradesh,2021,3,Apple,5574,0.019019152,534
arunachal-pradesh,2021,3,OnePlus,3208,0.010946078,535
arunachal-pradesh,2021,3,Gionee,2629,0.008970461,536
arunachal-pradesh,2021,3,Huawei,2593,0.008847625,537
arunachal-pradesh,2021,3,Motorola,2253,0.007687504,538
arunachal-pradesh,2021,3,Others,15474,0.052799132,539
arunachal-pradesh,2021,4,Vivo,74157,0.235460907,540
arunachal-pradesh,2021,4,Xiaomi,72002,0.228618421,541
arunachal-pradesh,2021,4,Samsung,54367,0.17262434,542
arunachal-pradesh,2021,4,Oppo,48973,0.155497485,543
arunachal-pradesh,2021,4,Realme,31777,0.100897302,544
arunachal-pradesh,2021,4,Apple,6342,0.020136913,545
arunachal-pradesh,2021,4,OnePlus,3900,0.012383154,546
arunachal-pradesh,2021,4,Gionee,2500,0.007937919,547
arunachal-pradesh,2021,4,Huawei,2496,0.007925218,548
arunachal-pradesh,2021,4,Motorola,2316,0.007353688,549
arunachal-pradesh,2021,4,Others,16114,0.051164651,550
arunachal-pradesh,2022,1,Vivo,78763,0.234875753,551
arunachal-pradesh,2022,1,Xiaomi,75927,0.226418639,552
arunachal-pradesh,2022,1,Samsung,56027,0.167075705,553
arunachal-pradesh,2022,1,Oppo,52153,0.155523217,554
arunachal-pradesh,2022,1,Realme,36430,0.108636335,555
arunachal-pradesh,2022,1,Apple,7110,0.021202425,556
arunachal-pradesh,2022,1,OnePlus,4423,0.013189638,557
arunachal-pradesh,2022,1,Huawei,2515,0.007499873,558
arunachal-pradesh,2022,1,Gionee,2482,0.007401465,559
arunachal-pradesh,2022,1,Infinix,2358,0.00703169,560
arunachal-pradesh,2022,1,Others,17151,0.051145259,561
assam,2018,1,Xiaomi,101793,0.264234744,562
assam,2018,1,Samsung,61603,0.159909355,563
assam,2018,1,Vivo,50781,0.131817556,564
assam,2018,1,Oppo,40778,0.105851722,565
assam,2018,1,Realme,26387,0.068495498,566
assam,2018,1,Lenovo,9294,0.024125409,567
assam,2018,1,Gionee,9094,0.023606248,568
assam,2018,1,Motorola,8922,0.023159769,569
assam,2018,1,Apple,8319,0.021594499,570
assam,2018,1,Asus,7905,0.020519836,571
assam,2018,1,Others,60361,0.156685365,572
assam,2018,2,Xiaomi,152839,0.26764744,573
assam,2018,2,Samsung,89734,0.157139705,574
assam,2018,2,Vivo,80455,0.140890576,575
assam,2018,2,Oppo,62688,0.109777496,576
assam,2018,2,Realme,38933,0.068178395,577
assam,2018,2,Lenovo,13092,0.022926349,578
assam,2018,2,Motorola,12862,0.02252358,579
assam,2018,2,Gionee,12545,0.021968458,580
assam,2018,2,Asus,11093,0.019425756,581
assam,2018,2,Apple,11044,0.019339948,582
assam,2018,2,Others,85761,0.150182297,583
assam,2018,3,Xiaomi,210185,0.267819144,584
assam,2018,3,Samsung,125434,0.159828849,585
assam,2018,3,Vivo,119540,0.152318674,586
assam,2018,3,Oppo,88721,0.113048896,587
assam,2018,3,Realme,53089,0.067646362,588
assam,2018,3,Motorola,17022,0.021689547,589
assam,2018,3,Gionee,17020,0.021686999,590
assam,2018,3,Lenovo,15831,0.020171967,591
assam,2018,3,Asus,14498,0.018473449,592
assam,2018,3,Apple,13471,0.017164839,593
assam,2018,3,Others,109991,0.140151274,594
assam,2018,4,Xiaomi,277115,0.266656467,595
assam,2018,4,Vivo,169404,0.163010563,596
assam,2018,4,Samsung,167786,0.161453627,597
assam,2018,4,Oppo,122447,0.117825756,598
assam,2018,4,Realme,70255,0.067603522,599
assam,2018,4,Motorola,21507,0.020695309,600
assam,2018,4,Lenovo,20275,0.019509806,601
assam,2018,4,Gionee,20028,0.019272128,602
assam,2018,4,Asus,19175,0.018451321,603
assam,2018,4,Huawei,17882,0.01720712,604
assam,2018,4,Others,133347,0.128314382,605
assam,2019,1,Xiaomi,334681,0.265812872,606
assam,2019,1,Vivo,212982,0.169156173,607
assam,2019,1,Samsung,202440,0.160783426,608
assam,2019,1,Oppo,153803,0.122154581,609
assam,2019,1,Realme,84813,0.067360822,610
assam,2019,1,Motorola,24528,0.019480813,611
assam,2019,1,Gionee,23250,0.018465791,612
assam,2019,1,Lenovo,22797,0.018106006,613
assam,2019,1,Asus,22514,0.017881239,614
assam,2019,1,Huawei,22249,0.017670769,615
assam,2019,1,Others,155028,0.123127509,616
assam,2019,2,Xiaomi,397560,0.265017385,617
assam,2019,2,Vivo,260776,0.173835833,618
assam,2019,2,Samsung,242964,0.161962179,619
assam,2019,2,Oppo,188693,0.1257846,620
assam,2019,2,Realme,100087,0.066718973,621
assam,2019,2,Motorola,28185,0.018788397,622
assam,2019,2,Gionee,27145,0.018095123,623
assam,2019,2,Huawei,26683,0.017787149,624
assam,2019,2,Asus,26345,0.017561835,625
assam,2019,2,Lenovo,26095,0.017395182,626
assam,2019,2,Others,175595,0.117053345,627
assam,2019,3,Xiaomi,463729,0.267815674,628
assam,2019,3,Vivo,309395,0.178683737,629
assam,2019,3,Samsung,272124,0.157158756,630
assam,2019,3,Oppo,222464,0.128478802,631
assam,2019,3,Realme,119091,0.06877818,632
assam,2019,3,Huawei,31407,0.018138367,633
assam,2019,3,Gionee,30833,0.017806867,634
assam,2019,3,Motorola,30628,0.017688474,635
assam,2019,3,Asus,30395,0.017553911,636
assam,2019,3,Lenovo,25713,0.014849933,637
assam,2019,3,Others,195744,0.1130473,638
assam,2019,4,Xiaomi,517791,0.266734837,639
assam,2019,4,Vivo,355815,0.183294526,640
assam,2019,4,Samsung,302655,0.155909686,641
assam,2019,4,Oppo,254644,0.131177301,642
assam,2019,4,Realme,140535,0.072395195,643
assam,2019,4,Huawei,35293,0.018180835,644
assam,2019,4,Gionee,33438,0.01722525,645
assam,2019,4,Motorola,32828,0.016911015,646
assam,2019,4,Asus,28977,0.014927211,647
assam,2019,4,Lenovo,26680,0.013743934,648
assam,2019,4,Others,212564,0.109500211,649
assam,2020,1,Xiaomi,576697,0.263821298,650
assam,2020,1,Vivo,410865,0.187958213,651
assam,2020,1,Samsung,337886,0.154572545,652
assam,2020,1,Oppo,292242,0.133691806,653
assam,2020,1,Realme,167659,0.076698882,654
assam,2020,1,Huawei,39212,0.017938295,655
assam,2020,1,Motorola,34939,0.015983527,656
assam,2020,1,Gionee,33136,0.01515871,657
assam,2020,1,Asus,32099,0.014684314,658
assam,2020,1,Lenovo,28782,0.013166888,659
assam,2020,1,Others,232421,0.106325522,660
assam,2020,2,Xiaomi,663323,0.260036623,661
assam,2020,2,Vivo,494955,0.194032811,662
assam,2020,2,Samsung,388754,0.152399777,663
assam,2020,2,Oppo,346884,0.135985853,664
assam,2020,2,Realme,204222,0.080059336,665
assam,2020,2,Huawei,44120,0.017295972,666
assam,2020,2,Motorola,38074,0.014925812,667
assam,2020,2,Gionee,37873,0.014847016,668
assam,2020,2,Asus,36040,0.014128441,669
assam,2020,2,Lenovo,31346,0.012288294,670
assam,2020,2,Others,265292,0.104000066,671
assam,2020,3,Xiaomi,729048,0.257613133,672
assam,2020,3,Vivo,564343,0.199413713,673
assam,2020,3,Samsung,427293,0.150986339,674
assam,2020,3,Oppo,388827,0.137394166,675
assam,2020,3,Realme,236986,0.083740311,676
assam,2020,3,Huawei,47619,0.016826436,677
assam,2020,3,Motorola,40261,0.014226446,678
assam,2020,3,Gionee,39463,0.013944469,679
assam,2020,3,Asus,38775,0.01370136,680
assam,2020,3,Lenovo,33169,0.011720449,681
assam,2020,3,Others,284227,0.100433179,682
assam,2020,4,Xiaomi,792324,0.25508209,683
assam,2020,4,Vivo,627536,0.202029971,684
assam,2020,4,Samsung,465965,0.150013538,685
assam,2020,4,Oppo,431650,0.13896611,686
assam,2020,4,Realme,271012,0.087250049,687
assam,2020,4,Huawei,50719,0.016328558,688
assam,2020,4,Motorola,42173,0.013577245,689
assam,2020,4,Gionee,41431,0.013338364,690
assam,2020,4,Asus,40998,0.013198963,691
assam,2020,4,Lenovo,34802,0.011204213,692
assam,2020,4,Others,307543,0.099010899,693
assam,2021,1,Xiaomi,852998,0.25398577,694
assam,2021,1,Vivo,692740,0.206267895,695
assam,2021,1,Samsung,495482,0.147533027,696
assam,2021,1,Oppo,467440,0.139183337,697
assam,2021,1,Realme,303919,0.090493883,698
assam,2021,1,Huawei,53218,0.01584601,699
assam,2021,1,Asus,46880,0.013958829,700
assam,2021,1,Motorola,43119,0.012838966,701
assam,2021,1,Gionee,41879,0.012469748,702
assam,2021,1,Apple,37442,0.011148602,703
assam,2021,1,Others,323331,0.096273934,704
assam,2021,2,Xiaomi,909274,0.251385104,705
assam,2021,2,Vivo,753920,0.208434705,706
assam,2021,2,Samsung,522765,0.14452776,707
assam,2021,2,Oppo,503448,0.139187229,708
assam,2021,2,Realme,358841,0.09920803,709
assam,2021,2,Huawei,51958,0.014364721,710
assam,2021,2,Asus,45364,0.012541691,711
assam,2021,2,Motorola,42821,0.011838633,712
assam,2021,2,Apple,41622,0.011507148,713
assam,2021,2,Gionee,41574,0.011493878,714
assam,2021,2,Others,345469,0.095511101,715
assam,2021,3,Xiaomi,977013,0.249334691,716
assam,2021,3,Vivo,827232,0.211110431,717
assam,2021,3,Oppo,549403,0.140208193,718
assam,2021,3,Samsung,540646,0.137973398,719
assam,2021,3,Realme,422801,0.107899236,720
assam,2021,3,Huawei,56098,0.014316265,721
assam,2021,3,Apple,45531,0.011619557,722
assam,2021,3,Gionee,44481,0.011351596,723
assam,2021,3,Asus,43763,0.011168361,724
assam,2021,3,Motorola,42384,0.010816439,725
assam,2021,3,Others,369128,0.094201833,726
assam,2021,4,Xiaomi,1040847,0.247256087,727
assam,2021,4,Vivo,889004,0.211185362,728
assam,2021,4,Oppo,590804,0.140347126,729
assam,2021,4,Samsung,559238,0.132848536,730
assam,2021,4,Realme,501363,0.119100169,731
assam,2021,4,Huawei,54361,0.012913606,732
assam,2021,4,Apple,53459,0.012699333,733
assam,2021,4,Tecno,46362,0.011013421,734
assam,2021,4,OnePlus,45171,0.010730496,735
assam,2021,4,Motorola,43263,0.010277245,736
assam,2021,4,Others,385719,0.091628617,737
assam,2022,1,Xiaomi,1094829,0.243696675,738
assam,2022,1,Vivo,949299,0.211303326,739
assam,2022,1,Oppo,636621,0.141704705,740
assam,2022,1,Samsung,577746,0.12859979,741
assam,2022,1,Realme,573316,0.127613721,742
assam,2022,1,Apple,59621,0.013270967,743
assam,2022,1,Tecno,55957,0.012455402,744
assam,2022,1,Huawei,54586,0.012150232,745
assam,2022,1,OnePlus,52178,0.011614238,746
assam,2022,1,Infinix,47589,0.010592778,747
assam,2022,1,Others,390847,0.086998165,748
bihar,2018,1,Xiaomi,596264,0.279437099,749
bihar,2018,1,Samsung,450851,0.21128979,750
bihar,2018,1,Vivo,233197,0.109286982,751
bihar,2018,1,Oppo,220040,0.103120999,752
bihar,2018,1,Realme,155139,0.072705366,753
bihar,2018,1,Motorola,57712,0.027046533,754
bihar,2018,1,Lenovo,51012,0.023906601,755
bihar,2018,1,Micromax,37949,0.01778467,756
bihar,2018,1,Apple,31149,0.014597873,757
bihar,2018,1,Huawei,30652,0.014364956,758
bihar,2018,1,Others,269839,0.126459131,759
bihar,2018,2,Xiaomi,856356,0.284894367,760
bihar,2018,2,Samsung,632694,0.210486009,761
bihar,2018,2,Vivo,340287,0.113207415,762
bihar,2018,2,Oppo,315880,0.105087642,763
bihar,2018,2,Realme,215953,0.071843711,764
bihar,2018,2,Motorola,77813,0.025886997,765
bihar,2018,2,Lenovo,68280,0.022715538,766
bihar,2018,2,Micromax,51961,0.017286498,767
bihar,2018,2,Huawei,43343,0.014419443,768
bihar,2018,2,Apple,39300,0.013074409,769
bihar,2018,2,Others,364005,0.121097971,770
bihar,2018,3,Xiaomi,1098938,0.290375964,771
bihar,2018,3,Samsung,799534,0.211263471,772
bihar,2018,3,Vivo,448602,0.118535566,773
bihar,2018,3,Oppo,407853,0.107768326,774
bihar,2018,3,Realme,274517,0.07253652,775
bihar,2018,3,Motorola,93118,0.024604872,776
bihar,2018,3,Lenovo,75263,0.019886987,777
bihar,2018,3,Huawei,57713,0.015249694,778
bihar,2018,3,Micromax,54364,0.014364777,779
bihar,2018,3,Apple,45016,0.011894724,780
bihar,2018,3,Others,429617,0.113519098,781
bihar,2018,4,Xiaomi,1399341,0.292953557,782
bihar,2018,4,Samsung,1008369,0.211103144,783
bihar,2018,4,Vivo,590399,0.123600671,784
bihar,2018,4,Oppo,528034,0.110544491,785
bihar,2018,4,Realme,346806,0.072604212,786
bihar,2018,4,Motorola,111948,0.023436435,787
bihar,2018,4,Lenovo,92104,0.019282072,788
bihar,2018,4,Huawei,75369,0.015778582,789
bihar,2018,4,Micromax,61472,0.01286923,790
bihar,2018,4,Apple,52872,0.011068811,791
bihar,2018,4,Others,509951,0.106758795,792
bihar,2019,1,Xiaomi,1691958,0.294503663,793
bihar,2019,1,Samsung,1207394,0.210160037,794
bihar,2019,1,Vivo,731163,0.12726686,795
bihar,2019,1,Oppo,649669,0.113081944,796
bihar,2019,1,Realme,416110,0.072428464,797
bihar,2019,1,Motorola,126430,0.022006514,798
bihar,2019,1,Lenovo,103683,0.018047152,799
bihar,2019,1,Huawei,95145,0.01656102,800
bihar,2019,1,Micromax,69377,0.01207582,801
bihar,2019,1,Apple,59723,0.010395437,802
bihar,2019,1,Others,594465,0.103473089,803
bihar,2019,2,Xiaomi,1953040,0.296375027,804
bihar,2019,2,Samsung,1380854,0.209545448,805
bihar,2019,2,Vivo,852634,0.129387736,806
bihar,2019,2,Oppo,757333,0.114925751,807
bihar,2019,2,Realme,480989,0.072990378,808
bihar,2019,2,Motorola,140153,0.021268304,809
bihar,2019,2,Lenovo,115382,0.01750929,810
bihar,2019,2,Huawei,110837,0.016819583,811
bihar,2019,2,Micromax,72239,0.010962313,812
bihar,2019,2,Apple,65593,0.009953778,813
bihar,2019,2,Others,660705,0.100262392,814
bihar,2019,3,Xiaomi,2197280,0.297723727,815
bihar,2019,3,Samsung,1536292,0.208162173,816
bihar,2019,3,Vivo,975292,0.132148642,817
bihar,2019,3,Oppo,853708,0.115674437,818
bihar,2019,3,Realme,557826,0.075583465,819
bihar,2019,3,Motorola,148040,0.0200589,820
bihar,2019,3,Huawei,127268,0.017244367,821
bihar,2019,3,Lenovo,114334,0.015491856,822
bihar,2019,3,Micromax,76866,0.010415073,823
bihar,2019,3,Apple,70777,0.009590035,824
bihar,2019,3,Others,722582,0.097907324,825
bihar,2019,4,Xiaomi,2484241,0.297789428,826
bihar,2019,4,Samsung,1714305,0.205496127,827
bihar,2019,4,Vivo,1129443,0.135387905,828
bihar,2019,4,Oppo,977488,0.117172848,829
bihar,2019,4,Realme,664779,0.079687984,830
bihar,2019,4,Motorola,159553,0.01912584,831
bihar,2019,4,Huawei,144428,0.017312785,832
bihar,2019,4,Lenovo,121418,0.014554545,833
bihar,2019,4,Micromax,81810,0.009806679,834
bihar,2019,4,Infinix,79605,0.009542362,835
bihar,2019,4,Others,785204,0.094123497,836
bihar,2020,1,Xiaomi,2779954,0.297282049,837
bihar,2020,1,Samsung,1896957,0.202856329,838
bihar,2020,1,Vivo,1297671,0.138770028,839
bihar,2020,1,Oppo,1103628,0.118019504,840
bihar,2020,1,Realme,782681,0.083698151,841
bihar,2020,1,Motorola,169958,0.018174928,842
bihar,2020,1,Huawei,161040,0.017221257,843
bihar,2020,1,Lenovo,132051,0.014121238,844
bihar,2020,1,Infinix,94820,0.010139838,845
bihar,2020,1,Micromax,81035,0.008665701,846
bihar,2020,1,Others,851439,0.091050978,847
bihar,2020,2,Xiaomi,3138353,0.295965858,848
bihar,2020,2,Samsung,2126374,0.200530057,849
bihar,2020,2,Vivo,1506720,0.1420929,850
bihar,2020,2,Oppo,1266996,0.119485462,851
bihar,2020,2,Realme,914785,0.086269813,852
bihar,2020,2,Motorola,183599,0.017314507,853
bihar,2020,2,Huawei,179273,0.016906539,854
bihar,2020,2,Lenovo,141217,0.013317626,855
bihar,2020,2,Infinix,115210,0.010865007,856
bihar,2020,2,Micromax,89409,0.008431815,857
bihar,2020,2,Others,941831,0.088820416,858
bihar,2020,3,Xiaomi,3459128,0.294063195,859
bihar,2020,3,Samsung,2346143,0.199447464,860
bihar,2020,3,Vivo,1712480,0.145579273,861
bihar,2020,3,Oppo,1419010,0.120631157,862
bihar,2020,3,Realme,1055287,0.089710779,863
bihar,2020,3,Motorola,196074,0.016668405,864
bihar,2020,3,Huawei,194850,0.016564352,865
bihar,2020,3,Lenovo,150687,0.012810021,866
bihar,2020,3,Infinix,132702,0.011281102,867
bihar,2020,3,HMD Global,97683,0.008304109,868
bihar,2020,3,Others,999169,0.084940143,869
bihar,2020,4,Xiaomi,3761975,0.291855992,870
bihar,2020,4,Samsung,2566835,0.199136405,871
bihar,2020,4,Vivo,1900128,0.147412926,872
